source,channel,tradition,cohort,id,title,url,image_url,year,query,family_count
Open Library,openlibrary,masonic,control,/works/OL18280664W,Sketching interior architecture,https://openlibrary.org/works/OL18280664W,https://covers.openlibrary.org/b/id/10767609-M.jpg,1985,architecture,0
Open Library,openlibrary,masonic,control,/works/OL19561142W,Slavi͡anskiĭ mir,https://openlibrary.org/works/OL19561142W,https://covers.openlibrary.org/b/id/8525297-M.jpg,2000,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL1964073W,Sociology,https://openlibrary.org/works/OL1964073W,https://covers.openlibrary.org/b/id/512451-M.jpg,1995,architecture,0
Open Library,openlibrary,masonic,control,/works/OL25326737W,Software Architecture : the Hard Parts,https://openlibrary.org/works/OL25326737W,https://covers.openlibrary.org/b/id/12318698-M.jpg,2021,architecture,0
Open Library,openlibrary,masonic,control,/works/OL17942751W,Software architecture,https://openlibrary.org/works/OL17942751W,https://covers.openlibrary.org/b/id/10007365-M.jpg,2010,architecture,0
Open Library,openlibrary,masonic,control,/works/OL2658332W,Software architecture in practice,https://openlibrary.org/works/OL2658332W,https://covers.openlibrary.org/b/id/5544459-M.jpg,1998,architecture,0
Open Library,openlibrary,masonic,control,/works/OL4795588W,Some fedual coats of arms and others,https://openlibrary.org/works/OL4795588W,https://covers.openlibrary.org/b/id/5557963-M.jpg,1902,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL4795590W,Some feudal coats of arms and others,https://openlibrary.org/works/OL4795590W,https://covers.openlibrary.org/b/id/5859019-M.jpg,1902,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL13032844W,Souvenirs sur les commencements de l'Union St. Joseph de Montréal,https://openlibrary.org/works/OL13032844W,https://covers.openlibrary.org/b/id/6477486-M.jpg,1866,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL1161577W,"Space, time and architecture",https://openlibrary.org/works/OL1161577W,https://covers.openlibrary.org/b/id/9283364-M.jpg,1941,architecture,0
Open Library,openlibrary,masonic,control,/works/OL8106777W,Sports Architecture,https://openlibrary.org/works/OL8106777W,https://covers.openlibrary.org/b/id/1224556-M.jpg,2000,architecture,0
Open Library,openlibrary,masonic,control,/works/OL27153W,Standard letters in architectural practice,https://openlibrary.org/works/OL27153W,https://covers.openlibrary.org/b/id/1328187-M.jpg,1987,architecture,0
Open Library,openlibrary,masonic,control,/works/OL2291054W,Storia dell'architettura moderna,https://openlibrary.org/works/OL2291054W,https://covers.openlibrary.org/b/id/4136103-M.jpg,1960,architecture,0
Open Library,openlibrary,masonic,control,/works/OL2690951W,Stories in stone,https://openlibrary.org/works/OL2690951W,https://covers.openlibrary.org/b/id/14382372-M.jpg,2004,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL1994397W,Story of Architecture,https://openlibrary.org/works/OL1994397W,https://covers.openlibrary.org/b/id/553798-M.jpg,2000,architecture,0
Open Library,openlibrary,masonic,control,/works/OL21144449W,Structure and Architecture,https://openlibrary.org/works/OL21144449W,https://covers.openlibrary.org/b/id/13560269-M.jpg,2007,architecture,0
Open Library,openlibrary,masonic,control,/works/OL11749739W,Structure as architecture,https://openlibrary.org/works/OL11749739W,https://covers.openlibrary.org/b/id/12849514-M.jpg,2005,architecture,0
Open Library,openlibrary,masonic,control,/works/OL2752952W,Structure in architecture,https://openlibrary.org/works/OL2752952W,https://covers.openlibrary.org/b/id/4471125-M.jpg,1963,architecture,0
Open Library,openlibrary,masonic,control,/works/OL1175272W,Studi sul concettismo,https://openlibrary.org/works/OL1175272W,https://covers.openlibrary.org/b/id/9924878-M.jpg,1934,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL1243096W,"Studies in art, architecture and design",https://openlibrary.org/works/OL1243096W,https://covers.openlibrary.org/b/id/6649592-M.jpg,1968,architecture,0
Open Library,openlibrary,masonic,control,/works/OL10332955W,"Suggestions for legislation relating to Friendly Societies, and for a system of insurances for the wage-paid classes by means of the post office",https://openlibrary.org/works/OL10332955W,https://covers.openlibrary.org/b/id/5942476-M.jpg,1868,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL122336W,"Sun, wind & light",https://openlibrary.org/works/OL122336W,https://covers.openlibrary.org/b/id/307150-M.jpg,1985,architecture,1
Open Library,openlibrary,masonic,control,/works/OL9386131W,Sustainable healthcare architecture,https://openlibrary.org/works/OL9386131W,https://covers.openlibrary.org/b/id/2426237-M.jpg,2007,architecture,0
Open Library,openlibrary,masonic,control,/works/OL3767538W,Svenska medeltidsvapen,https://openlibrary.org/works/OL3767538W,https://covers.openlibrary.org/b/id/6980211-M.jpg,1900,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL15683779W,Swami Asimanand Saraswati,https://openlibrary.org/works/OL15683779W,https://covers.openlibrary.org/b/id/6709194-M.jpg,2007,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL20167123W,Symbol and Sacrament,https://openlibrary.org/works/OL20167123W,https://covers.openlibrary.org/b/id/8813090-M.jpg,2018,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL3937686W,Symbol and sacrament,https://openlibrary.org/works/OL3937686W,https://covers.openlibrary.org/b/id/611666-M.jpg,1995,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL8097078W,Symbolic Blackness and Ethnic Difference in Early Christian Literature,https://openlibrary.org/works/OL8097078W,https://covers.openlibrary.org/b/id/266282-M.jpg,2002,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL151440W,Symbolic Logic,https://openlibrary.org/works/OL151440W,https://covers.openlibrary.org/b/id/12817145-M.jpg,1894,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL151425W,Symbolic Logic and The Game of Logic,https://openlibrary.org/works/OL151425W,https://covers.openlibrary.org/b/id/10528014-M.jpg,1958,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL10333062W,"Symbolic Logic, Part I, Elementary",https://openlibrary.org/works/OL10333062W,https://covers.openlibrary.org/b/id/11272426-M.jpg,1896,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL8882962W,Symbolism,https://openlibrary.org/works/OL8882962W,https://covers.openlibrary.org/b/id/1898696-M.jpg,1996,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL6660707W,Symbolism and the Christian imagination,https://openlibrary.org/works/OL6660707W,https://covers.openlibrary.org/b/id/9274178-M.jpg,1962,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL6735456W,Symbolism in Christian art,https://openlibrary.org/works/OL6735456W,https://covers.openlibrary.org/b/id/8493739-M.jpg,1976,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL6598379W,Symbolism in relation to religion,https://openlibrary.org/works/OL6598379W,https://covers.openlibrary.org/b/id/12922135-M.jpg,1971,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL2865272W,Symbolism in the Bible and the church,https://openlibrary.org/works/OL2865272W,https://covers.openlibrary.org/b/id/13023386-M.jpg,1959,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL21671652W,Symbolism of Marriage in Early Christianity and the Latin Middle Ages,https://openlibrary.org/works/OL21671652W,https://covers.openlibrary.org/b/id/10512705-M.jpg,2019,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL247752W,Symbolism of animals and birds represented in English church architecture,https://openlibrary.org/works/OL247752W,https://covers.openlibrary.org/b/id/6059385-M.jpg,1913,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL2924558W,Symbolism of the Celtic cross,https://openlibrary.org/works/OL2924558W,https://covers.openlibrary.org/b/id/670818-M.jpg,1989,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL1230282W,Symbolism of the cross,https://openlibrary.org/works/OL1230282W,https://covers.openlibrary.org/b/id/1662344-M.jpg,1958,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL95885W,Symbols and Emblems of Early and Mediaeval Christian Art,https://openlibrary.org/works/OL95885W,https://covers.openlibrary.org/b/id/1790731-M.jpg,1852,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL478075W,"Symbols in Christian Art, an Advent calendar",https://openlibrary.org/works/OL478075W,https://covers.openlibrary.org/b/id/1671514-M.jpg,1994,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL180568W,Symbols in the church,https://openlibrary.org/works/OL180568W,https://covers.openlibrary.org/b/id/7142165-M.jpg,1936,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL7498950W,Symbols of Christ,https://openlibrary.org/works/OL7498950W,https://covers.openlibrary.org/b/id/9451249-M.jpg,1944,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL8417528W,Symbols of the Christian Faith,https://openlibrary.org/works/OL8417528W,https://covers.openlibrary.org/b/id/572964-M.jpg,2002,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL8417473W,Symbols of the Sacred,https://openlibrary.org/works/OL8417473W,https://covers.openlibrary.org/b/id/573015-M.jpg,2000,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL14835W,Syria,https://openlibrary.org/works/OL14835W,https://covers.openlibrary.org/b/id/1903994-M.jpg,1994,architecture,0
Open Library,openlibrary,masonic,control,/works/OL3904249W,Systems architecture,https://openlibrary.org/works/OL3904249W,https://covers.openlibrary.org/b/id/4640793-M.jpg,1994,architecture,0
Open Library,openlibrary,masonic,control,/works/OL5354103W,Teach yourself heraldry and genealogy,https://openlibrary.org/works/OL5354103W,https://covers.openlibrary.org/b/id/9295734-M.jpg,1957,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL13839166W,Textiles,https://openlibrary.org/works/OL13839166W,https://covers.openlibrary.org/b/id/14363777-M.jpg,2010,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL79106W,The  annals of San Francisco,https://openlibrary.org/works/OL79106W,https://covers.openlibrary.org/b/id/942334-M.jpg,1855,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL9624584W,The Administration of Fraternal Organizations on North American Campuses,https://openlibrary.org/works/OL9624584W,https://covers.openlibrary.org/b/id/5131387-M.jpg,2003,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL17321523W,The Agonising Heart,https://openlibrary.org/works/OL17321523W,https://covers.openlibrary.org/b/id/9568067-M.jpg,1869,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL2033252W,The Antichrist and a cup of tea,https://openlibrary.org/works/OL2033252W,https://covers.openlibrary.org/b/id/731003-M.jpg,1998,subject:heraldry,1
Open Library,openlibrary,masonic,control,/works/OL16069188W,The Architecture of Fear,https://openlibrary.org/works/OL16069188W,https://covers.openlibrary.org/b/id/6923821-M.jpg,1987,architecture,0
Open Library,openlibrary,masonic,control,/works/OL107927W,The Architecture of Happiness,https://openlibrary.org/works/OL107927W,https://covers.openlibrary.org/b/id/5314605-M.jpg,2006,architecture,0
Open Library,openlibrary,masonic,control,/works/OL24387358W,The Architecture of Love,https://openlibrary.org/works/OL24387358W,https://covers.openlibrary.org/b/id/10922264-M.jpg,2016,architecture,0
Open Library,openlibrary,masonic,control,/works/OL8396583W,The Architecture of Madness,https://openlibrary.org/works/OL8396583W,https://covers.openlibrary.org/b/id/1551494-M.jpg,2007,architecture,0
Open Library,openlibrary,masonic,control,/works/OL1415154W,The Architecture of Michelangelo,https://openlibrary.org/works/OL1415154W,https://covers.openlibrary.org/b/id/139448-M.jpg,1961,architecture,0
Open Library,openlibrary,masonic,control,/works/OL1237636W,The Art and Architecture of Ancient Egypt,https://openlibrary.org/works/OL1237636W,https://covers.openlibrary.org/b/id/1161742-M.jpg,1958,architecture,0
Open Library,openlibrary,masonic,control,/works/OL5500169W,The Book of Signs,https://openlibrary.org/works/OL5500169W,https://covers.openlibrary.org/b/id/308449-M.jpg,1923,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL23351773W,The Byzantine court,https://openlibrary.org/works/OL23351773W,https://covers.openlibrary.org/b/id/12439718-M.jpg,2013,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL8397959W,The Canadian honours system,https://openlibrary.org/works/OL8397959W,https://covers.openlibrary.org/b/id/1863154-M.jpg,2005,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL18134018W,The Chi-Phi Quarterly: Official Organ of the Chi-Phi Fraternity in the United States,https://openlibrary.org/works/OL18134018W,https://covers.openlibrary.org/b/id/6167812-M.jpg,1885,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL6813191W,The Chinese garden,https://openlibrary.org/works/OL6813191W,https://covers.openlibrary.org/b/id/449317-M.jpg,1978,architecture,0
Open Library,openlibrary,masonic,control,/works/OL24479462W,The Christian Book of Concord,https://openlibrary.org/works/OL24479462W,https://covers.openlibrary.org/b/id/11091193-M.jpg,2018,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL3357791W,The Christian Faith and Its Symbols,https://openlibrary.org/works/OL3357791W,https://covers.openlibrary.org/b/id/2396298-M.jpg,1979,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL1958665W,The Classical Language of Architecture,https://openlibrary.org/works/OL1958665W,https://covers.openlibrary.org/b/id/315983-M.jpg,1707,architecture,0
Open Library,openlibrary,masonic,control,/works/OL4474745W,The Computer Architecture and Logic Design,https://openlibrary.org/works/OL4474745W,https://covers.openlibrary.org/b/id/1073074-M.jpg,1990,architecture,0
Open Library,openlibrary,masonic,control,/works/OL17315424W,The Crescent And French Crusaders,https://openlibrary.org/works/OL17315424W,https://covers.openlibrary.org/b/id/9949044-M.jpg,1859,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL3595201W,The Dent dictionary of symbols in Christian art,https://openlibrary.org/works/OL3595201W,https://covers.openlibrary.org/b/id/1237530-M.jpg,1994,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL2238666W,The Elements of Christian Symbolism (Elements of ...),https://openlibrary.org/works/OL2238666W,https://covers.openlibrary.org/b/id/13079308-M.jpg,1991,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL15976374W,The Elements of Graphic Design,https://openlibrary.org/works/OL15976374W,https://covers.openlibrary.org/b/id/7134332-M.jpg,2002,architecture,0
Open Library,openlibrary,masonic,control,/works/OL6468853W,The English ceremonial book,https://openlibrary.org/works/OL6468853W,https://covers.openlibrary.org/b/id/6280589-M.jpg,1972,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL8520163W,The Eucharist And The Passion As Christian Symbols,https://openlibrary.org/works/OL8520163W,https://covers.openlibrary.org/b/id/2861157-M.jpg,2006,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL20964691W,The Evangelical Church,https://openlibrary.org/works/OL20964691W,https://covers.openlibrary.org/b/id/10670850-M.jpg,1944,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL2552544W,The Eyes of the Skin,https://openlibrary.org/works/OL2552544W,https://covers.openlibrary.org/b/id/2052727-M.jpg,1996,architecture,1
Open Library,openlibrary,masonic,control,/works/OL8520164W,The Father And His House As Christian Symbols - Pamphlet,https://openlibrary.org/works/OL8520164W,https://covers.openlibrary.org/b/id/2861156-M.jpg,2006,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL2346530W,The Franciscans in California,https://openlibrary.org/works/OL2346530W,https://covers.openlibrary.org/b/id/5936385-M.jpg,1897,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL9885105W,The Fraternal Economy,https://openlibrary.org/works/OL9885105W,https://covers.openlibrary.org/b/id/3052056-M.jpg,2007,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL24731758W,The Future of Modular Architecture,https://openlibrary.org/works/OL24731758W,https://covers.openlibrary.org/b/id/11465196-M.jpg,2021,architecture,0
Open Library,openlibrary,masonic,control,/works/OL3298015W,The Gate of Heaven,https://openlibrary.org/works/OL3298015W,https://covers.openlibrary.org/b/id/13031680-M.jpg,1990,christian symbolism,1
Open Library,openlibrary,masonic,control,/works/OL2524142W,The Gothic cathedral,https://openlibrary.org/works/OL2524142W,https://covers.openlibrary.org/b/id/440290-M.jpg,1956,architecture,0
Open Library,openlibrary,masonic,control,/works/OL4090929W,The Grail (Celtic Interest),https://openlibrary.org/works/OL4090929W,https://covers.openlibrary.org/b/id/440419-M.jpg,1963,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL32940728W,"The Grange, friend of the farmer",https://openlibrary.org/works/OL32940728W,https://covers.openlibrary.org/b/id/14972262-M.jpg,1949,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL1111277W,The Hidden Church of the Holy Graal,https://openlibrary.org/works/OL1111277W,https://covers.openlibrary.org/b/id/2010142-M.jpg,1909,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL24488621W,"The History, Principles and Practice of Symbolism in Christian Art",https://openlibrary.org/works/OL24488621W,https://covers.openlibrary.org/b/id/11104599-M.jpg,2018,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL7882782W,"The Image of a Cross in Pagan, Christian and Anti Christian Symbolism 1894",https://openlibrary.org/works/OL7882782W,https://covers.openlibrary.org/b/id/1793135-M.jpg,2004,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL29250288W,The Indians of Cape Flattery,https://openlibrary.org/works/OL29250288W,https://covers.openlibrary.org/b/id/12981748-M.jpg,1870,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL7677872W,The Indians of the southeastern United States,https://openlibrary.org/works/OL7677872W,https://covers.openlibrary.org/b/id/4433407-M.jpg,1946,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL18037811W,"The Industrial and provident societies act, 1893, and Amendment act, 1913",https://openlibrary.org/works/OL18037811W,https://covers.openlibrary.org/b/id/6361773-M.jpg,1916,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL3912703W,The Invisible God,https://openlibrary.org/works/OL3912703W,https://covers.openlibrary.org/b/id/122266-M.jpg,1994,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL640905W,The Irish book of arms,https://openlibrary.org/works/OL640905W,https://covers.openlibrary.org/b/id/717249-M.jpg,2000,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL18810251W,The Knot complete book of wedding details,https://openlibrary.org/works/OL18810251W,https://covers.openlibrary.org/b/id/10070177-M.jpg,2010,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL249888W,The Non-Christian Cross,https://openlibrary.org/works/OL249888W,https://covers.openlibrary.org/b/id/2039714-M.jpg,1896,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL8310943W,The Observer's book of heraldry,https://openlibrary.org/works/OL8310943W,https://covers.openlibrary.org/b/id/7150103-M.jpg,1966,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL520603W,The Oxford guide to heraldry,https://openlibrary.org/works/OL520603W,https://covers.openlibrary.org/b/id/119795-M.jpg,1988,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL16330280W,The People of Kahramanlane,https://openlibrary.org/works/OL16330280W,https://covers.openlibrary.org/b/id/6992373-M.jpg,,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL4196882W,The Poolbeg book of Irish heraldry,https://openlibrary.org/works/OL4196882W,https://covers.openlibrary.org/b/id/12181755-M.jpg,1991,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL9091265W,The Roman Collegia,https://openlibrary.org/works/OL9091265W,https://covers.openlibrary.org/b/id/2279370-M.jpg,2006,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL17228289W,The Romance Of Religion,https://openlibrary.org/works/OL17228289W,https://covers.openlibrary.org/b/id/9624902-M.jpg,1912,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL3274536W,The Rosicrucian fraternity in America,https://openlibrary.org/works/OL3274536W,https://covers.openlibrary.org/b/id/14603424-M.jpg,1935,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL17025319W,The Royal Guardians,https://openlibrary.org/works/OL17025319W,https://covers.openlibrary.org/b/id/9441137-M.jpg,1910,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL17321352W,"The Rule of Saint Augustine and the constitutions of the Sisters of Penance of the Third Order of Saint Dominic, forming the Congregation of the Most Holy Rosary of the United States of America",https://openlibrary.org/works/OL17321352W,https://covers.openlibrary.org/b/id/9652705-M.jpg,1889,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL16529008W,The SS Dirlewanger Brigade,https://openlibrary.org/works/OL16529008W,https://covers.openlibrary.org/b/id/13216249-M.jpg,2011,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL17410695W,The Sacred Architecture Of Byzantium Art Liturgy And Symbolism In Early Christian Churches,https://openlibrary.org/works/OL17410695W,https://covers.openlibrary.org/b/id/7524140-M.jpg,2014,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL3187664W,"The Scottish Nation, or, The Surnames, Families, Literature, Honours and Biographical History of the people of Scotland",https://openlibrary.org/works/OL3187664W,https://covers.openlibrary.org/b/id/11572935-M.jpg,1863,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL3187665W,The Scottish nation,https://openlibrary.org/works/OL3187665W,https://covers.openlibrary.org/b/id/7055040-M.jpg,1859,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL88638W,The Seven Lamps of Architecture,https://openlibrary.org/works/OL88638W,https://covers.openlibrary.org/b/id/5790382-M.jpg,1800,architecture,0
Open Library,openlibrary,masonic,control,/works/OL18119964W,The Sigma Chi Quarterly,https://openlibrary.org/works/OL18119964W,https://covers.openlibrary.org/b/id/6179781-M.jpg,1893,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL18092966W,The Sigma Chi Quarterly: The Official Organ of the Sigma Chi Fraternity,https://openlibrary.org/works/OL18092966W,https://covers.openlibrary.org/b/id/6201154-M.jpg,1895,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL18132099W,The Sigma Chi Quarterly: The Official Organ of the Sigma Chi Fraternity,https://openlibrary.org/works/OL18132099W,https://covers.openlibrary.org/b/id/6210740-M.jpg,1898,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL18097500W,The Sigma Chi Quarterly: The Official Organ of the Sigma Chi Fraternity,https://openlibrary.org/works/OL18097500W,https://covers.openlibrary.org/b/id/6209295-M.jpg,1894,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL204565W,The Slavs of the war zone,https://openlibrary.org/works/OL204565W,https://covers.openlibrary.org/b/id/6266660-M.jpg,1916,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL173651W,The Smith family,https://openlibrary.org/works/OL173651W,https://covers.openlibrary.org/b/id/5682302-M.jpg,1902,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL24300441W,The St. Louis wedding book,https://openlibrary.org/works/OL24300441W,https://covers.openlibrary.org/b/id/10809843-M.jpg,2010,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL15169002W,The Story of The Committee of 300,https://openlibrary.org/works/OL15169002W,https://covers.openlibrary.org/b/id/6426475-M.jpg,2000,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL6636988W,The Symbolical Numbers Of Scripture,https://openlibrary.org/works/OL6636988W,https://covers.openlibrary.org/b/id/2507004-M.jpg,1868,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL4933217W,The Symbolism of the Christian Temple,https://openlibrary.org/works/OL4933217W,https://covers.openlibrary.org/b/id/2968288-M.jpg,2007,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL117139W,The Triads,https://openlibrary.org/works/OL117139W,https://covers.openlibrary.org/b/id/9464637-M.jpg,1990,fraternal organizations,0
Open Library,openlibrary,masonic,control,/works/OL3400193W,The UNIX operating system,https://openlibrary.org/works/OL3400193W,https://covers.openlibrary.org/b/id/3941684-M.jpg,1983,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL8320835W,The World Encyclopedia of Flags & Heraldry,https://openlibrary.org/works/OL8320835W,https://covers.openlibrary.org/b/id/2598103-M.jpg,2007,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL16669567W,The York mystery plays,https://openlibrary.org/works/OL16669567W,https://covers.openlibrary.org/b/id/14121456-M.jpg,2011,ceremonial dress,0
Open Library,openlibrary,masonic,control,/works/OL11379219W,The altar,https://openlibrary.org/works/OL11379219W,https://covers.openlibrary.org/b/id/10715375-M.jpg,1931,christian symbolism,0
Open Library,openlibrary,masonic,control,/works/OL3939700W,The architecture of Frank Lloyd Wright,https://openlibrary.org/works/OL3939700W,https://covers.openlibrary.org/b/id/4430798-M.jpg,1974,architecture,0
Open Library,openlibrary,masonic,control,/works/OL9060429W,The architecture of Paris,https://openlibrary.org/works/OL9060429W,https://covers.openlibrary.org/b/id/9364628-M.jpg,2004,architecture,0
Open Library,openlibrary,masonic,control,/works/OL6557869W,The architecture of ancient Greece,https://openlibrary.org/works/OL6557869W,https://covers.openlibrary.org/b/id/4508475-M.jpg,1927,architecture,0
Open Library,openlibrary,masonic,control,/works/OL2552541W,The architecture of image,https://openlibrary.org/works/OL2552541W,https://covers.openlibrary.org/b/id/1052326-M.jpg,2001,architecture,0
Open Library,openlibrary,masonic,control,/works/OL11861W,The architecture of matter,https://openlibrary.org/works/OL11861W,https://covers.openlibrary.org/b/id/143313-M.jpg,1962,architecture,0
Open Library,openlibrary,masonic,control,/works/OL2289324W,The architecture of the Italian Renaissance,https://openlibrary.org/works/OL2289324W,https://covers.openlibrary.org/b/id/581724-M.jpg,1963,architecture,0
Open Library,openlibrary,masonic,control,/works/OL2112455W,The architecture of the Italian Renaissance,https://openlibrary.org/works/OL2112455W,https://covers.openlibrary.org/b/id/4148519-M.jpg,1963,architecture,0
Open Library,openlibrary,masonic,control,/works/OL543409W,The architecture of the city,https://openlibrary.org/works/OL543409W,https://covers.openlibrary.org/b/id/9360544-M.jpg,1982,architecture,0
Open Library,openlibrary,masonic,control,/works/OL3170718W,The architecture of the well-tempered environment,https://openlibrary.org/works/OL3170718W,https://covers.openlibrary.org/b/id/5359665-M.jpg,1969,architecture,0
Open Library,openlibrary,masonic,control,/works/OL18048531W,The armorial ensigns of the royal burgh of Aberdeen,https://openlibrary.org/works/OL18048531W,https://covers.openlibrary.org/b/id/6362582-M.jpg,1888,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL16611041W,The arms of Richard Scott,https://openlibrary.org/works/OL16611041W,https://covers.openlibrary.org/b/id/7112340-M.jpg,1942,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL7843387W,The arms of the baronial and police burghs of Scotland,https://openlibrary.org/works/OL7843387W,https://covers.openlibrary.org/b/id/5778566-M.jpg,1903,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL5161204W,The art and architecture of Islam 650-1250,https://openlibrary.org/works/OL5161204W,https://covers.openlibrary.org/b/id/5012127-M.jpg,1987,architecture,0
Open Library,openlibrary,masonic,control,/works/OL7052392W,The art and architecture of Japan,https://openlibrary.org/works/OL7052392W,https://covers.openlibrary.org/b/id/5384839-M.jpg,1955,architecture,0
Open Library,openlibrary,masonic,control,/works/OL1351759W,The art and architecture of Russia,https://openlibrary.org/works/OL1351759W,https://covers.openlibrary.org/b/id/4574820-M.jpg,1954,architecture,0
Open Library,openlibrary,masonic,control,/works/OL5489998W,The art of architecture,https://openlibrary.org/works/OL5489998W,https://covers.openlibrary.org/b/id/9402991-M.jpg,1938,architecture,0
Open Library,openlibrary,masonic,control,/works/OL2634438W,The art of heraldry,https://openlibrary.org/works/OL2634438W,https://covers.openlibrary.org/b/id/6885559-M.jpg,1904,subject:heraldry,0
Open Library,openlibrary,masonic,control,/works/OL2634430W,The art of heraldry: en encyclopædia of armory,https://openlibrary.org/works/OL2634430W,https://covers.openlibrary.org/b/id/13022953-M.jpg,1968,subject:heraldry,0
